Address,Price,ML_Price_Estimate,Price_$,ML_Price_Estimate_$
271b North Rd,1500000.0,1250726.2817856292,"$1,500,000","$1,250,726"
291 Huntingdale Rd,1132000.0,1084712.6554676066,"$1,132,000","$1,084,713"
2/4 Tandara Ct,910000.0,874670.022948708,"$910,000","$874,670"
32 Armistan Cr,860000.0,772109.7582479323,"$860,000","$772,110"
37 Fifth Av,860000.0,885726.110490722,"$860,000","$885,726"
108 Devon St,1320000.0,1217727.804950001,"$1,320,000","$1,217,728"
5 Shirlian St,899000.0,995388.7733106584,"$899,000","$995,389"
38 Melaleuca Dr,871000.0,841143.2194602595,"$871,000","$841,143"
12 Brushbox Ct,550000.0,832129.2864152172,"$550,000","$832,129"
1931 Dandenong Rd,1721135.0,1062994.4152047765,"$1,721,135","$1,062,994"
2/80 Fulton St,760000.0,779028.7203814386,"$760,000","$779,029"
22 Harlington St,900000.0,1062994.4152047765,"$900,000","$1,062,994"
482B Haughton Rd,510000.0,654706.076807951,"$510,000","$654,706"
2/22 Mallawa St,885000.0,787642.6661954095,"$885,000","$787,643"
2/24 Newport Rd,630000.0,654706.076807951,"$630,000","$654,706"
1/86 Gordon St,720000.0,520687.4565487684,"$720,000","$520,687"
20 Merribell Av,1197000.0,1300614.550344805,"$1,197,000","$1,300,615"
13A Ohea St,840000.0,993013.5775575093,"$840,000","$993,014"
22 Ohea St,850000.0,993013.5775575093,"$850,000","$993,014"
4/106 Rennie St,677500.0,882120.3433981618,"$677,500","$882,120"
30 Watchtower Rd,700000.0,793888.3977767196,"$700,000","$793,888"
13 Lisheen Rd,397000.0,652987.8995729289,"$397,000","$652,988"
42A Charlotte St,1291000.0,1396165.3133571076,"$1,291,000","$1,396,165"
35 Hampton St,630000.0,601266.5475688942,"$630,000","$601,267"
13 Rossdale St,554500.0,531527.8784322648,"$554,500","$531,528"
21 Warrien Rd,750000.0,841155.7816586911,"$750,000","$841,156"
58 Eastfield Rd,700000.0,772569.8189166159,"$700,000","$772,570"
19 Garside St,539000.0,619292.5190699229,"$539,000","$619,293"
87 Hammond Rd,596000.0,619292.5190699229,"$596,000","$619,293"
172 Neale Rd,480000.0,647039.2754273614,"$480,000","$647,039"
6 Summers St,692700.0,647039.2754273614,"$692,700","$647,039"
5 Welwyn Pde,557500.0,594597.038205457,"$557,500","$594,597"
12 Kingsbury Ct,820000.0,763378.5541008586,"$820,000","$763,379"
5 Locksley Cl,855000.0,822017.5624516478,"$855,000","$822,018"
23a Dryden St,1250000.0,1281990.7577262705,"$1,250,000","$1,281,991"
2/44 Franklin Rd,820000.0,788681.5379759622,"$820,000","$788,682"
11 Parkville Pl,1520000.0,1224911.0131022076,"$1,520,000","$1,224,911"
9 Lexington Av,500000.0,648000.1302477459,"$500,000","$648,000"
14/91 Bridge St,642500.0,654646.3198170135,"$642,500","$654,646"
1A Bryan Ct,600000.0,732599.7530133901,"$600,000","$732,600"
7 Flint St,835000.0,806428.5806476992,"$835,000","$806,429"
32 Floriston Gr,1065000.0,908507.1849759646,"$1,065,000","$908,507"
89 Kalbar Rd,1200000.0,908507.1849759646,"$1,200,000","$908,507"
5/7 Coleridge St,520000.0,641022.9885754028,"$520,000","$641,023"
2/15 Hennessy Av,888000.0,641022.9885754028,"$888,000","$641,023"
11 Prada Dr,660000.0,704482.2025414183,"$660,000","$704,482"
13 Roche Ct,595000.0,567999.9399067365,"$595,000","$568,000"
72 Roberts St,1900000.0,1704370.522662794,"$1,900,000","$1,704,371"
2/3 Thomson St,660500.0,562737.2997620743,"$660,500","$562,737"
467 Buckley St,1121000.0,942360.9611373642,"$1,121,000","$942,361"
101 Gillies St,1300000.0,1249856.5453183325,"$1,300,000","$1,249,857"
5/15 Dartford St,421000.0,525268.6550629471,"$421,000","$525,269"
45 Cowper St,1350000.0,1216019.5612944032,"$1,350,000","$1,216,020"
44 Faulkner St,870000.0,953302.6774356966,"$870,000","$953,303"
10 Ilios Cl,980000.0,953302.6774356966,"$980,000","$953,303"
14/9 Park Av,390000.0,580160.1531707699,"$390,000","$580,160"
1/25 Royal Av,390000.0,580160.1531707699,"$390,000","$580,160"
1/7 Waratah Av,800000.0,580160.1531707699,"$800,000","$580,160"
6 Celia St,1710000.0,1709711.2196034454,"$1,710,000","$1,709,711"
4/12 Dickens St,915000.0,636170.5161749263,"$915,000","$636,171"
19 Chivalry Av,1005000.0,1282200.6170694726,"$1,005,000","$1,282,201"
3 Landridge St,1500000.0,1144864.012624598,"$1,500,000","$1,144,864"
187 Grimshaw St,818000.0,940018.400030086,"$818,000","$940,018"
31 Plenty La,610000.0,792577.0494223656,"$610,000","$792,577"
3/150 Middle St,450000.0,585459.5260131432,"$450,000","$585,460"
4/1 Edinburgh St,835000.0,766530.9256805757,"$835,000","$766,531"
112 Linacre Rd,1390000.0,1434883.8628771093,"$1,390,000","$1,434,884"
178 Ludstone St,1475000.0,1202079.6198287725,"$1,475,000","$1,202,080"
23 Retreat Rd,1165000.0,1202079.6198287725,"$1,165,000","$1,202,080"
13 Belgrave St,1625000.0,1713478.9592139197,"$1,625,000","$1,713,479"
12 Bell St,1850000.0,1305442.379867504,"$1,850,000","$1,305,442"
3/18 Connell St,655000.0,617422.1141619114,"$655,000","$617,422"
5 Currajong Rd,3105000.0,2258768.4527460868,"$3,105,000","$2,258,768"
106/428 Tooronga Rd,670000.0,634603.5111481077,"$670,000","$634,604"
1/146 Cape St,1020000.0,997444.316970157,"$1,020,000","$997,444"
1/140 Highett Rd,575000.0,601153.9328025155,"$575,000","$601,154"
23 Jackson Rd,1275000.0,1167921.849027302,"$1,275,000","$1,167,922"
105/35 Tennyson St,525200.0,601153.9328025155,"$525,200","$601,154"
242 Derrimut Rd,595000.0,525038.2224104425,"$595,000","$525,038"
43 Dowling Av,610000.0,602223.5995215023,"$610,000","$602,224"
2A Hotham St,1251000.0,1072122.9966599562,"$1,251,000","$1,072,123"
1/9 Berkeley St,820000.0,783128.5070699567,"$820,000","$783,129"
2/6 Shafton St,580000.0,576428.5905243852,"$580,000","$576,429"
537 The Boulevard,1950000.0,1398925.7136257072,"$1,950,000","$1,398,926"
5 Bamburgh St,615000.0,549964.2797945852,"$615,000","$549,964"
25a Emu Pde,450000.0,540038.9569207046,"$450,000","$540,039"
21 Sunnyslopes Rd,1080000.0,683633.7364520831,"$1,080,000","$683,634"
1 Kiewa Cr,740000.0,649721.2934423164,"$740,000","$649,721"
61 Parramatta Rd,731000.0,649721.2934423164,"$731,000","$649,721"
2/21 Aquanita Cr,575000.0,545209.3578461604,"$575,000","$545,209"
33 Lauricella Av,750000.0,743189.9683099528,"$750,000","$743,190"
50 Noga Av,880000.0,743189.9683099528,"$880,000","$743,190"
17 Bendall St,1400000.0,1464821.4138300004,"$1,400,000","$1,464,821"
9 Halford La,570900.0,580357.6004472825,"$570,900","$580,358"
4/50 Henry St,652000.0,548731.3669634814,"$652,000","$548,731"
62 Derby St,1000000.0,1321886.0411021442,"$1,000,000","$1,321,886"
4/92 Princess St,640000.0,634603.5111481077,"$640,000","$634,604"
2/44 Tennyson St,1250000.0,1324489.6024715551,"$1,250,000","$1,324,490"
42 Scott Gr,780000.0,775882.7641175909,"$780,000","$775,883"
16 Sydney Cr,680000.0,747912.1781858697,"$680,000","$747,912"
14 Cavill Cl,697000.0,668355.8966032829,"$697,000","$668,356"
29 Trafalgar Cr,710000.0,683601.5361482839,"$710,000","$683,602"
3/8 Bernard St,640000.0,568687.6582974715,"$640,000","$568,688"
60 Abbotsford Av,1180000.0,1445798.3826012996,"$1,180,000","$1,445,798"
5 Argyll St,1330000.0,1988457.6623131416,"$1,330,000","$1,988,458"
21 Bent St,1625000.0,1445798.3826012996,"$1,625,000","$1,445,798"
3/8 Fisher St,795000.0,614589.2811333801,"$795,000","$614,589"
1A Nirvana Av,1500000.0,1988457.6623131416,"$1,500,000","$1,988,458"
38 Paxton St,1980000.0,1445798.3826012996,"$1,980,000","$1,445,798"
27 Rothesay Av,2115000.0,1988457.6623131416,"$2,115,000","$1,988,458"
4/197 Waverley Rd,651000.0,614589.2811333801,"$651,000","$614,589"
24 Cornwall Pl,900000.0,1193707.637130338,"$900,000","$1,193,708"
38A Murray Rd,1050000.0,809242.2389898546,"$1,050,000","$809,242"
64 Murray Rd,1700000.0,1663418.2082065044,"$1,700,000","$1,663,418"
621/118 Franklin St,605000.0,968580.3222016431,"$605,000","$968,580"
58/398 La Trobe St,1150000.0,968580.3222016431,"$1,150,000","$968,580"
1008/480 St Kilda Rd,590000.0,647148.536653077,"$590,000","$647,149"
2/14 Florence St,940000.0,877820.6690327813,"$940,000","$877,821"
63 Nepean Hwy,900000.0,929590.3170283476,"$900,000","$929,590"
32 Teague Av,995000.0,877820.6690327813,"$995,000","$877,821"
10 Tarwin Dr,660000.0,609817.9356302039,"$660,000","$609,818"
45 Heritage Wy,2090000.0,531527.8784322648,"$2,090,000","$531,528"
49a Carbon Cr,518000.0,449077.8173283141,"$518,000","$449,078"
507 Mitcham Rd,1400000.0,1130046.6133315489,"$1,400,000","$1,130,047"
2A Rye St,831000.0,953302.6774356966,"$831,000","$953,303"
4/2 Walker Av,475000.0,590411.9936292147,"$475,000","$590,412"
19 View St,2495000.0,2220798.4339049887,"$2,495,000","$2,220,798"
1/20 Park St,860500.0,681366.2425172279,"$860,500","$681,366"
16 Walsh Av,1155000.0,1167384.6181052919,"$1,155,000","$1,167,385"
17 Biscayne Dr,870000.0,1212873.8138765784,"$870,000","$1,212,874"
3/3 Highclere Av,670000.0,636620.5308704596,"$670,000","$636,621"
8 Montvale Mw,1432000.0,1637137.0910023232,"$1,432,000","$1,637,137"
1 Ochre Pl,1140000.0,1394254.5714198514,"$1,140,000","$1,394,255"
24 Viewbank Rd,1025000.0,1212873.8138765784,"$1,025,000","$1,212,874"
13 Virginia St,2100000.0,1394254.5714198514,"$2,100,000","$1,394,255"
2/44 Winbourne Rd,1253000.0,860560.9618320779,"$1,253,000","$860,561"
12 Cloverdale Ct,881000.0,847879.7483499494,"$881,000","$847,880"
39 Haverbrack Dr,905000.0,941439.5309331912,"$905,000","$941,440"
8 Sophi Ct,908000.0,847879.7483499494,"$908,000","$847,880"
2/21 Hobart Rd,300000.0,340802.5997183291,"$300,000","$340,803"
26A Murrumbeena Cr,965000.0,993852.5871389325,"$965,000","$993,853"
59 Rosella St,1254000.0,1289584.5761687502,"$1,254,000","$1,289,585"
3/80 Mason St,450000.0,807201.0154311499,"$450,000","$807,201"
4/71 Oxford St,890000.0,813702.1621465873,"$890,000","$813,702"
84 Haldane Rd,800000.0,937550.1475535943,"$800,000","$937,550"
1/66 Hotham Rd,652500.0,560451.5973101663,"$652,500","$560,452"
2 Bristol Ct,750000.0,751578.9913741429,"$750,000","$751,579"
16 Joy Pde,1120000.0,672873.3151424723,"$1,120,000","$672,873"
7 Lodge St,680000.0,672873.3151424723,"$680,000","$672,873"
10/70 Oshanassy St,450000.0,642064.0036813193,"$450,000","$642,064"
63 Arthurton Rd,1465000.0,1604881.8816516872,"$1,465,000","$1,604,882"
6B Christmas St,1330000.0,1282652.9931464973,"$1,330,000","$1,282,653"
7/10 Langwells Pde,1110000.0,935698.6043594966,"$1,110,000","$935,699"
16 Victoria Rd,1095000.0,1282652.9931464973,"$1,095,000","$1,282,653"
40 Andrew St,1165000.0,977409.996742523,"$1,165,000","$977,410"
6 Young St,1150000.0,1072122.9966599562,"$1,150,000","$1,072,123"
2/17 Alexander Av,855000.0,855596.6610996535,"$855,000","$855,597"
19 Dalgan St,1180000.0,820000.3086986685,"$1,180,000","$820,000"
7 Montrose St,800700.0,885517.0101376654,"$800,700","$885,517"
26 Balmoral Dr,1000000.0,1047796.3159474588,"$1,000,000","$1,047,796"
4 Ivy St,1020000.0,1047796.3159474588,"$1,020,000","$1,047,796"
2/5 Downs St,530000.0,575914.0065085118,"$530,000","$575,914"
1/48 Pardy St,800000.0,675466.7380396688,"$800,000","$675,467"
33 Shaftsbury Bvd,723000.0,670683.8986500548,"$723,000","$670,684"
67 Albert St,1200000.0,1448314.9954813386,"$1,200,000","$1,448,315"
608/108 Bay St,725000.0,678016.5223032004,"$725,000","$678,017"
1/156 Bay St,1250000.0,1055910.4352541724,"$1,250,000","$1,055,910"
15/181 Bay St,840000.0,678016.5223032004,"$840,000","$678,017"
863/1 Esplanade Pl,845000.0,678016.5223032004,"$845,000","$678,017"
58 Poolman St,1740000.0,1448314.9954813386,"$1,740,000","$1,448,315"
330 Williamstown Rd,1200000.0,1719303.9451517598,"$1,200,000","$1,719,304"
5/8 Charles St,545700.0,639085.6151345188,"$545,700","$639,086"
5/22 Chomley St,645000.0,639085.6151345188,"$645,000","$639,086"
20/311 Dandenong Rd,644000.0,639085.6151345188,"$644,000","$639,086"
7/43 Grandview Gr,455500.0,425890.40682275634,"$455,500","$425,890"
14 Alfred St,780000.0,983968.9220616869,"$780,000","$983,969"
23 George St,730000.0,983968.9220616869,"$730,000","$983,969"
1/40 Grandview Rd,810000.0,735086.2304744659,"$810,000","$735,086"
505 Murray Rd,890000.0,852032.3286068779,"$890,000","$852,032"
8 Daleglen St,630000.0,773462.6185808332,"$630,000","$773,463"
6 Joan Ct,682000.0,773462.6185808332,"$682,000","$773,463"
60 Powell St,1200000.0,972766.91050536,"$1,200,000","$972,767"
1/64 Seston St,541000.0,714267.9738663542,"$541,000","$714,268"
1/144 St Vigeons Rd,522500.0,468406.0456740121,"$522,500","$468,406"
8/10 Elaine Ct,870000.0,968580.3222016431,"$870,000","$968,580"
1/35 Jubilee Pl,1035000.0,846375.4198990358,"$1,035,000","$846,375"
24 Waltham St,1472000.0,1120313.1472353372,"$1,472,000","$1,120,313"
12 Fiona Ct,800000.0,869566.188447168,"$800,000","$869,566"
17 Hillcrest Av,495000.0,796727.9416656225,"$495,000","$796,728"
22 Kenwood Cr,790000.0,796727.9416656225,"$790,000","$796,728"
2/7 Canterbury Rd,425000.0,545043.8994427129,"$425,000","$545,044"
1b Hume St,730000.0,817998.2854610102,"$730,000","$817,998"
7 Hartley Ct,1436000.0,1188662.9645335383,"$1,436,000","$1,188,663"
1 Perry Ct,520000.0,527444.2929178023,"$520,000","$527,444"
66 Spring St,1270000.0,1404460.2891072822,"$1,270,000","$1,404,460"
24 Alfred St,1015000.0,1037651.3362392572,"$1,015,000","$1,037,651"
52 Austin St,970000.0,1037651.3362392572,"$970,000","$1,037,651"
1/9 Bell St,1040000.0,755512.8413207779,"$1,040,000","$755,513"
3/16 Saltley St,835000.0,826700.4654374823,"$835,000","$826,700"
301/1 Clara St,350000.0,425035.0695519359,"$350,000","$425,035"
55 Fawkner St,1460000.0,1251499.2314395308,"$1,460,000","$1,251,499"
16 Lang St,1650000.0,1575727.7352290656,"$1,650,000","$1,575,728"
30/350 Toorak Rd,1250000.0,998154.0220842345,"$1,250,000","$998,154"
40/106 Southbank Bvd,835000.0,955683.8863689812,"$835,000","$955,684"
14 Kernot St,950000.0,1022621.4501737511,"$950,000","$1,022,621"
80 Harold Rd,720000.0,675169.359429747,"$720,000","$675,169"
31 Henry St,760000.0,623299.637629739,"$760,000","$623,300"
103/72 Acland St,445000.0,419939.79990137264,"$445,000","$419,940"
1/5 Foster St,641600.0,581435.5682790302,"$641,600","$581,436"
13 Wallace Cr,1357500.0,1336872.192455849,"$1,357,500","$1,336,872"
8 Ashton St,490000.0,495628.31182932045,"$490,000","$495,628"
13 McLean Ct,692000.0,495628.31182932045,"$692,000","$495,628"
19 Blackmore St,635000.0,639987.6299787324,"$635,000","$639,988"
11 Drinkwater Cr,628000.0,652766.5360701043,"$628,000","$652,767"
10 Summer Ct,680000.0,585219.4665556457,"$680,000","$585,219"
7 Donegal Ct,1220000.0,1313276.9984534245,"$1,220,000","$1,313,277"
42 Hotham St,750000.0,764986.206405941,"$750,000","$764,986"
9 Toulon Dr,1040000.0,1406511.2544419642,"$1,040,000","$1,406,511"
6 Cranley Pl,660000.0,653464.5883176555,"$660,000","$653,465"
50 Flinders St,1550000.0,1501299.1418391974,"$1,550,000","$1,501,299"
2/349 Rossmoyne St,700000.0,954496.1021198884,"$700,000","$954,496"
55 Washington St,2500000.0,1482684.2480214133,"$2,500,000","$1,482,684"
294 Williams Rd,4800000.0,4247758.272619999,"$4,800,000","$4,247,758"
377 Banyule Rd,1100000.0,1177116.8647369838,"$1,100,000","$1,177,117"
5 Attenborough Sq,835000.0,815470.7400535835,"$835,000","$815,471"
30 Kingloch Pde,750000.0,815470.7400535835,"$750,000","$815,471"
1 Glenmaggie Ct,1000000.0,1033236.7282700334,"$1,000,000","$1,033,237"
28 Black St,910000.0,800788.4994450223,"$910,000","$800,788"
51 Middleton St,770000.0,765955.4290338852,"$770,000","$765,955"
8 Bower Dr,500000.0,499518.04961651005,"$500,000","$499,518"
10 Busch St,770000.0,908196.5914365468,"$770,000","$908,197"
1/4 Margot St,552000.0,444218.15190562705,"$552,000","$444,218"
7 Dooen Ct,635000.0,638913.1615648489,"$635,000","$638,913"
29 Clark St,1050000.0,952182.5198488876,"$1,050,000","$952,183"
5 Newry St,1400000.0,1462433.2522028205,"$1,400,000","$1,462,433"
2/36 Mombassa Dr,380000.0,409769.91085361806,"$380,000","$409,770"
30 Kardinia Dr,790000.0,982231.7029220004,"$790,000","$982,232"
23 Angliss St,1200000.0,1280428.3833170424,"$1,200,000","$1,280,428"
126 Francis St,668000.0,986490.3950507292,"$668,000","$986,490"
1 George St,1171000.0,858305.9261187594,"$1,171,000","$858,306"
18/146 Hyde St,487500.0,475585.87155712105,"$487,500","$475,586"
51 Ofarrell St,1150000.0,858305.9261187594,"$1,150,000","$858,306"
142 Charles St,1300000.0,1145107.2745007596,"$1,300,000","$1,145,107"
6/29 Church St,505000.0,656952.7029989611,"$505,000","$656,953"
85 Nicholson St,940000.0,983254.1060252293,"$940,000","$983,254"
1A Vida St,1150000.0,912950.411842156,"$1,150,000","$912,950"
1 Fernhill Ct,560000.0,688494.731814049,"$560,000","$688,495"
31A Barrett St,2200000.0,2323466.8779254635,"$2,200,000","$2,323,467"
2 Graham St,3000000.0,3023093.7212645127,"$3,000,000","$3,023,094"
7/370 Montague St,1250000.0,1049019.662220495,"$1,250,000","$1,049,020"
54 Burnewang St,635000.0,652766.5360701043,"$635,000","$652,767"
2/14 Ridley St,375790.0,528209.2507966696,"$375,790","$528,209"
2 Lindwood Av,1050000.0,849991.7135311988,"$1,050,000","$849,992"
37 South Av,670000.0,909582.5061808863,"$670,000","$909,583"
2/33 Fifth Av,760000.0,829020.072699387,"$760,000","$829,020"
7 Gadsden St,840000.0,829020.072699387,"$840,000","$829,020"
62 Hansen St,940000.0,1066602.4785002887,"$940,000","$1,066,602"
1/4 Prentice St,755000.0,718280.4145236831,"$755,000","$718,280"
11 Prismall St,1025000.0,764706.7434227348,"$1,025,000","$764,707"
16 Blanche St,615000.0,627171.9629357299,"$615,000","$627,172"
11/26 Denbigh Rd,500000.0,388648.11473332834,"$500,000","$388,648"
7b Rothwell St,1275000.0,1230017.0583853195,"$1,275,000","$1,230,017"
46 South St,1155000.0,1230017.0583853195,"$1,155,000","$1,230,017"
133 The Parade,1365000.0,1003238.0830314645,"$1,365,000","$1,003,238"
6/9 Sunderland Av,1200000.0,1242681.1770972584,"$1,200,000","$1,242,681"
44 Cleveland Rd,1425000.0,1441012.894400524,"$1,425,000","$1,441,013"
17 Pacific Dr,1232000.0,1026083.1402231306,"$1,232,000","$1,026,083"
7 Templeman Ct,915000.0,1026083.1402231306,"$915,000","$1,026,083"
13 Cortina Pl,1030000.0,1064730.8676268945,"$1,030,000","$1,064,731"
3 Karen Ct,1100000.0,849639.9764727253,"$1,100,000","$849,640"
23 MacEy Av,880000.0,849639.9764727253,"$880,000","$849,640"
42 Ridge Dr,790000.0,849639.9764727253,"$790,000","$849,640"
2 Leila Ct,450000.0,608123.2855695994,"$450,000","$608,123"
122 Belmore Rd,1725000.0,1721605.2769220383,"$1,725,000","$1,721,605"
4 Kalimna St,2450000.0,2699458.483226192,"$2,450,000","$2,699,458"
2/115 Strabane Av,1340000.0,1320240.1336732314,"$1,340,000","$1,320,240"
8/34 Weir St,530000.0,689774.0587910771,"$530,000","$689,774"
46 Aylmer St,3200000.0,1915074.3028151256,"$3,200,000","$1,915,074"
407 Balwyn Rd,2075000.0,2003424.253664235,"$2,075,000","$2,003,424"
3 Ellsa St,2200000.0,1522944.8402420261,"$2,200,000","$1,522,945"
32 Severn St,2340000.0,1522944.8402420261,"$2,340,000","$1,522,945"
3 Ventor St,1730000.0,1915074.3028151256,"$1,730,000","$1,915,074"
17 Koorong Av,760000.0,806933.5082205546,"$760,000","$806,934"
4 Clonmore St,1957500.0,1767226.719775744,"$1,957,500","$1,767,227"
11 Douglas St,1720000.0,1346776.8389329393,"$1,720,000","$1,346,777"
27 Florida Av,2700000.0,1867689.1518395238,"$2,700,000","$1,867,689"
28 Rossmith Av,1776000.0,1867689.1518395238,"$1,776,000","$1,867,689"
44 Campbell St,1550000.0,1375335.1928652516,"$1,550,000","$1,375,335"
70 Jasper Rd,1265159.0,1375335.1928652516,"$1,265,159","$1,375,335"
15A Miles St,1208000.0,1018004.6899324788,"$1,208,000","$1,018,005"
2/511 South Rd,745000.0,569892.7228960524,"$745,000","$569,893"
8b Browns Rd,860000.0,568235.3594858513,"$860,000","$568,235"
8 Connie St,1450000.0,1362449.2221544008,"$1,450,000","$1,362,449"
57A Lahona Av,1300000.0,1245605.508569996,"$1,300,000","$1,245,606"
116 Marlborough St,886000.0,963185.4985273605,"$886,000","$963,185"
13 McGuinness Rd,1126500.0,1130352.333841385,"$1,126,500","$1,130,352"
38 Moylan St,1835000.0,1130352.333841385,"$1,835,000","$1,130,352"
824a North Rd,1450000.0,1245605.508569996,"$1,450,000","$1,245,606"
3 Pell St,1540000.0,1362449.2221544008,"$1,540,000","$1,362,449"
17a Santaram St,1412000.0,1362449.2221544008,"$1,412,000","$1,362,449"
28 Tambet St,1960000.0,1362449.2221544008,"$1,960,000","$1,362,449"
11 Wallace St,1160000.0,1130352.333841385,"$1,160,000","$1,130,352"
1/755 Warrigal Rd,770000.0,963185.4985273605,"$770,000","$963,185"
