Address,Price,ML_Price_Estimate,Price_$,ML_Price_Estimate_$
1/14 Corrigan St,790000.0,1105396.0581511355,"$790,000","$1,105,396"
30 Waratah Av,930000.0,896550.4803820682,"$930,000","$896,550"
3/220 Warrigal Rd,435000.0,654482.3215813743,"$435,000","$654,482"
5 Margaret St,2620000.0,2113891.0733953607,"$2,620,000","$2,113,891"
78b Miller St,1008000.0,887974.3186223673,"$1,008,000","$887,974"
4/62 Moonya Rd,625000.0,614320.5223216215,"$625,000","$614,321"
12/250 Neerim Rd,700000.0,861032.0873697613,"$700,000","$861,032"
52 Barringo Wy,625000.0,828051.7037363707,"$625,000","$828,052"
2 Lauriston Qy,1025000.0,963774.8505044694,"$1,025,000","$963,775"
2/8 Kalimna St,475000.0,661717.451022311,"$475,000","$661,717"
23 Lewellin Gr,602500.0,801054.404005122,"$602,500","$801,054"
15 Millicent Av,765000.0,801054.404005122,"$765,000","$801,054"
627d Nepean Hwy,750000.0,747231.9988878932,"$750,000","$747,232"
17 Koel Ct,511000.0,646264.5065963152,"$511,000","$646,265"
34 Luscombe Av,400000.0,646264.5065963152,"$400,000","$646,265"
5/698 Inkerman Rd,523000.0,646867.1836213025,"$523,000","$646,867"
4/21 Gardenvale Rd,599000.0,885662.3543313717,"$599,000","$885,662"
1/13 Ludbrook Av,905000.0,1063072.5126832044,"$905,000","$1,063,073"
2/4 Lenna Ct,865000.0,878299.849467592,"$865,000","$878,300"
30a Camp St,2050000.0,778503.4897253675,"$2,050,000","$778,503"
77 Glenola Rd,960000.0,778343.6968461914,"$960,000","$778,344"
2/82 Sherwood Av,735000.0,692988.9418597854,"$735,000","$692,989"
1/36 Woodbine Gr,800000.0,832325.8948425964,"$800,000","$832,326"
9 Azalea Ct,858000.0,1064962.5427579759,"$858,000","$1,064,963"
6 Benkel Av,985000.0,1272693.8201569277,"$985,000","$1,272,694"
5 Booker St,1165000.0,1272693.8201569277,"$1,165,000","$1,272,694"
16 Evesham Rd,895000.0,974768.0098340743,"$895,000","$974,768"
7 Ivy St,921500.0,1064962.5427579759,"$921,500","$1,064,963"
1 Verdure Cr,1485000.0,1427048.2225716484,"$1,485,000","$1,427,048"
7 Ward St,821000.0,792109.0804517943,"$821,000","$792,109"
2/44 Warren Rd,490000.0,621636.4780836402,"$490,000","$621,636"
2/104 Moriah St,635000.0,1051020.5566116294,"$635,000","$1,051,021"
3 Burns Av,1235000.0,872052.6187125192,"$1,235,000","$872,053"
75 Rosebank Av,680000.0,872052.6187125192,"$680,000","$872,053"
13 Caroline St,1060000.0,1401986.6165934948,"$1,060,000","$1,401,987"
3/68 Noone St,930000.0,1146318.3569561108,"$930,000","$1,146,318"
27 Higinbotham St,947000.0,1069426.8085237758,"$947,000","$1,069,427"
2/6 McKay St,500000.0,504448.5264693725,"$500,000","$504,449"
2/58 Moore St,865000.0,856993.4574372756,"$865,000","$856,993"
31 Ballard Av,725000.0,810306.8826778565,"$725,000","$810,307"
199 Elizabeth St,735000.0,1193060.481987911,"$735,000","$1,193,060"
2b Rollo St,591000.0,593121.1314135869,"$591,000","$593,121"
110/3 Hoddle St,415000.0,477445.75671154674,"$415,000","$477,446"
16 Genoa Ct,366000.0,492426.88844123913,"$366,000","$492,427"
58 Ardsley Cct,414000.0,523508.1211894783,"$414,000","$523,508"
30 Periwinkle Cct,426000.0,523508.1211894783,"$426,000","$523,508"
54 Royal Tce,628000.0,620261.7698140823,"$628,000","$620,262"
44 Thoresby Cct,531000.0,620261.7698140823,"$531,000","$620,262"
443 Punt Rd,1280000.0,1407172.6998273735,"$1,280,000","$1,407,173"
1 Ann St,830000.0,832886.5122159399,"$830,000","$832,887"
6 Sellick Dr,730000.0,963816.1104256072,"$730,000","$963,816"
88 Campaspe Dr,860000.0,836118.8778861131,"$860,000","$836,119"
25 Kiewa Cr,354000.0,613515.2298503511,"$354,000","$613,515"
44 Waranga St,760000.0,762431.7234919241,"$760,000","$762,432"
14 Christie St,567000.0,647988.3198414339,"$567,000","$647,988"
16 Jonah Pde,440000.0,647988.3198414339,"$440,000","$647,988"
30 Laming Rd,465000.0,647988.3198414339,"$465,000","$647,988"
73 Stevenage Cr,430000.0,647988.3198414339,"$430,000","$647,988"
13 Tamar Dr,450000.0,647988.3198414339,"$450,000","$647,988"
33 Higgins Cl,1191150.0,985734.0517902134,"$1,191,150","$985,734"
11 Village Dr,666000.0,860155.1081477057,"$666,000","$860,155"
26 Brendan Av,1605000.0,1419071.2434327276,"$1,605,000","$1,419,071"
3/37 Highview Dr,910000.0,816241.2370968236,"$910,000","$816,241"
3 Maralee Pl,1850000.0,1061794.6645501428,"$1,850,000","$1,061,795"
41 Pettys La,1225000.0,1280096.206900851,"$1,225,000","$1,280,096"
33 Somerville St,1316000.0,1280096.206900851,"$1,316,000","$1,280,096"
135 Beverley St,1717000.0,1062345.4127290137,"$1,717,000","$1,062,345"
4 Brooke Dr,1220000.0,1280646.955079722,"$1,220,000","$1,280,647"
23 Fernlea Cr,950000.0,1419621.9916115985,"$950,000","$1,419,622"
4 Hay Ct,1300000.0,1280646.955079722,"$1,300,000","$1,280,647"
5 Sharne Ct,1255000.0,1280646.955079722,"$1,255,000","$1,280,647"
7/30 Thomas St,800500.0,827950.3633182432,"$800,500","$827,950"
19 Woodlea St,1451000.0,1419621.9916115985,"$1,451,000","$1,419,622"
17 Wrendale Dr,865000.0,1054221.4776766705,"$865,000","$1,054,221"
11 Young St,850000.0,1054221.4776766705,"$850,000","$1,054,221"
33 Coolgardie Wy,470500.0,755956.9400608804,"$470,500","$755,957"
66 Crimson Dr,425000.0,646264.5065963152,"$425,000","$646,265"
147 Power Rd,422000.0,646264.5065963152,"$422,000","$646,265"
33 Ivan Av,1013500.0,957904.8384851041,"$1,013,500","$957,905"
1/34 Clarence St,1240000.0,1004310.261098482,"$1,240,000","$1,004,310"
1/20 College St,700000.0,646867.1836213025,"$700,000","$646,867"
80 John St,1000000.0,770995.512529784,"$1,000,000","$770,996"
14 Elm Cr,890000.0,790260.9367970334,"$890,000","$790,261"
1/13 Beach Av,1753000.0,1418734.2961021161,"$1,753,000","$1,418,734"
7 Moore St,1210000.0,1170568.4013376194,"$1,210,000","$1,170,568"
5/3 Ruskin St,825000.0,624745.294013032,"$825,000","$624,745"
31 Shelley St,1050000.0,1418734.2961021161,"$1,050,000","$1,418,734"
1/99 Spray St,632000.0,624745.294013032,"$632,000","$624,745"
7 Abercrombie Gr,584000.0,583538.8826161502,"$584,000","$583,539"
7 Absinthe Pl,420000.0,583538.8826161502,"$420,000","$583,539"
9 Nolan Dr,475000.0,657616.8164255505,"$475,000","$657,617"
13 Pike St,430000.0,583538.8826161502,"$430,000","$583,539"
25 Shaftesbury Dr,390000.0,583538.8826161502,"$390,000","$583,539"
1/10 Loeman St,370000.0,562862.5201581146,"$370,000","$562,863"
65 Napier St,1467000.0,1173233.829607686,"$1,467,000","$1,173,234"
143 Ogilvie St,1315000.0,999670.9245772974,"$1,315,000","$999,671"
141 Rose St,2390000.0,1173233.829607686,"$2,390,000","$1,173,234"
2/115 Gillies St,505000.0,550168.3680231309,"$505,000","$550,168"
20/262 Heidelberg Rd,602000.0,550168.3680231309,"$602,000","$550,168"
45 Denys St,650000.0,652798.0391906642,"$650,000","$652,798"
17 James St,665000.0,652798.0391906642,"$665,000","$652,798"
84 Lynch Rd,640000.0,652798.0391906642,"$640,000","$652,798"
73 Major Rd,526000.0,652798.0391906642,"$526,000","$652,798"
13 Mutton Rd,540000.0,652798.0391906642,"$540,000","$652,798"
127 George St,1780000.0,1731102.48546954,"$1,780,000","$1,731,102"
199 Moor St,947500.0,1022497.3364178209,"$947,500","$1,022,497"
11/2 Newmarket Wy,370000.0,611153.1628464201,"$370,000","$611,153"
32 Commercial Rd,1155000.0,1021691.4870811041,"$1,155,000","$1,021,691"
17 Everglade Av,890000.0,954678.7363340755,"$890,000","$954,679"
67 Husband Rd,900000.0,863809.8624411001,"$900,000","$863,810"
5 Balmerino Sq,670000.0,739470.8350355942,"$670,000","$739,471"
1/42 Golconda Av,365000.0,438400.94938460045,"$365,000","$438,401"
4 Helen St,1250000.0,655310.6808632171,"$1,250,000","$655,311"
6/25 Kars St,540000.0,561090.9758677507,"$540,000","$561,091"
14 Baxter Cl,576000.0,836428.3391509715,"$576,000","$836,428"
57 Elmhurst Rd,570000.0,636471.2829974401,"$570,000","$636,471"
12 Koonalda Rd,590000.0,836428.3391509715,"$590,000","$836,428"
1/13 Belmont Av,580000.0,644390.9156460522,"$580,000","$644,391"
1/9 Myrniong St,967500.0,1732809.8200551216,"$967,500","$1,732,810"
192 Tooronga Rd,2077000.0,2172091.625231597,"$2,077,000","$2,172,092"
34 Yeovil Rd,2850000.0,2172091.625231597,"$2,850,000","$2,172,092"
8 Balfour Ct,1221000.0,1293272.8639537364,"$1,221,000","$1,293,273"
21 Kawana Cr,1160000.0,1293272.8639537364,"$1,160,000","$1,293,273"
10 Stayner Ct,1680000.0,1452449.4548482345,"$1,680,000","$1,452,449"
13 Cherwell Av,665000.0,1096669.3853021895,"$665,000","$1,096,669"
79 Glen St,530000.0,695227.0692266237,"$530,000","$695,227"
52 Brentwick Dr,600000.0,993439.7313478405,"$600,000","$993,440"
4 Mada Cl,650000.0,837019.1165446673,"$650,000","$837,019"
38 Punkerri Cct,687500.0,837019.1165446673,"$687,500","$837,019"
19 Firenze Rd,682500.0,695215.2003822936,"$682,500","$695,215"
1/11 Talbot St,570000.0,681968.7473406318,"$570,000","$681,969"
5 Lagnicourt St,1530000.0,1426379.1461874628,"$1,530,000","$1,426,379"
3/178 Auburn Rd,780000.0,1105729.8919936824,"$780,000","$1,105,730"
1/185 Auburn Rd,956000.0,1105729.8919936824,"$956,000","$1,105,730"
5/576 Glenferrie Rd,418000.0,642883.933707333,"$418,000","$642,884"
303/25 Lynch St,495000.0,642883.933707333,"$495,000","$642,884"
13/177 Power St,525000.0,642883.933707333,"$525,000","$642,884"
11/140 Riversdale Rd,292000.0,461103.18877314246,"$292,000","$461,103"
10/28 Wattle Rd,430000.0,642883.933707333,"$430,000","$642,884"
5/305 Riversdale Rd,490000.0,644390.9156460522,"$490,000","$644,391"
2 Dickasons Rd,772000.0,770143.355425258,"$772,000","$770,143"
13/77 Rosanna Rd,420000.0,519760.94459904946,"$420,000","$519,761"
59 Alamein Rd,532000.0,854390.0947030999,"$532,000","$854,390"
15 Derna St,740000.0,854390.0947030999,"$740,000","$854,390"
36a Beaumaris Pde,916000.0,1277567.3045657503,"$916,000","$1,277,567"
1/13 Donald St,900000.0,1277567.3045657503,"$900,000","$1,277,567"
7 Jillian Av,1230000.0,1560873.541599056,"$1,230,000","$1,560,874"
1/83 Barber Dr,455000.0,608610.6862666842,"$455,000","$608,611"
12 Burnham Dr,428000.0,730560.8713814197,"$428,000","$730,561"
210 Derrimut Rd,545000.0,543331.744413592,"$545,000","$543,332"
2 Durham Cr,451000.0,543331.744413592,"$451,000","$543,332"
5 Moffatt Cr,410000.0,543331.744413592,"$410,000","$543,332"
19a Sycamore St,344000.0,465087.0845523981,"$344,000","$465,087"
20 Virgilia Dr,415000.0,543331.744413592,"$415,000","$543,332"
1/34 Edwin St,785000.0,1173233.829607686,"$785,000","$1,173,234"
950 Heidelberg Rd,1155000.0,1173233.829607686,"$1,155,000","$1,173,234"
1 Rocke St,1300000.0,1500307.986622207,"$1,300,000","$1,500,308"
41 McArthur Rd,1740000.0,1727465.9038312742,"$1,740,000","$1,727,466"
3 Goa Ct,685000.0,756487.0971116546,"$685,000","$756,487"
57 Wonganella Dr,757000.0,748459.2458562459,"$757,000","$748,459"
94 Argyle Rd,3550000.0,2233734.5625135093,"$3,550,000","$2,233,735"
73 Cobden St,1326000.0,1381637.2212533292,"$1,326,000","$1,381,637"
4/4 St Johns Pde,610000.0,647589.4359444362,"$610,000","$647,589"
6 Bluebell Wy,1040000.0,762431.7234919241,"$1,040,000","$762,432"
13/19 Peppertree St,400000.0,542953.3122308452,"$400,000","$542,953"
127 Colchester Rd,656000.0,801814.8811499601,"$656,000","$801,815"
2 Galena Cr,475000.0,648655.6202068784,"$475,000","$648,656"
127 Gillespie Rd,440000.0,648655.6202068784,"$440,000","$648,656"
221 Gillespie Rd,500000.0,648655.6202068784,"$500,000","$648,656"
9 Ardenal Cr,801000.0,683431.7435144634,"$801,000","$683,432"
10 Dickens St,555000.0,683431.7435144634,"$555,000","$683,432"
1 Griffin Ct,480000.0,683431.7435144634,"$480,000","$683,432"
1 Queen St,510000.0,683431.7435144634,"$510,000","$683,432"
198 Main Rd,1050000.0,837019.1165446673,"$1,050,000","$837,019"
2 Clara St,670000.0,852089.221556968,"$670,000","$852,089"
29 Rosamond Rd,725000.0,957053.2248239822,"$725,000","$957,053"
35 Evandale Rd,1895000.0,1866029.455565141,"$1,895,000","$1,866,029"
19 Belgrave Rd,1505000.0,1504896.391908174,"$1,505,000","$1,504,896"
2 Bruce St,1500000.0,1504896.391908174,"$1,500,000","$1,504,896"
2/7 Gauntlet Rd,720000.0,906024.0035120596,"$720,000","$906,024"
1872a Malvern Rd,1400000.0,1945851.1982778364,"$1,400,000","$1,945,851"
5 Kallara Gr,730000.0,849837.9469057522,"$730,000","$849,838"
3/41 Pridham St,425000.0,437808.83606570243,"$425,000","$437,809"
3/6 Randall St,662500.0,729258.2015676304,"$662,500","$729,258"
3811/80 Abeckett St,450000.0,677486.6573294797,"$450,000","$677,487"
405/270 King St,360000.0,677486.6573294797,"$360,000","$677,487"
16/30 Queens Rd,395000.0,479977.3239237061,"$395,000","$479,977"
83/416 St Kilda Rd,610000.0,1104142.0883633746,"$610,000","$1,104,142"
1701/594 St Kilda Rd,1470000.0,1104142.0883633746,"$1,470,000","$1,104,142"
805/300 Swanston St,665000.0,677486.6573294797,"$665,000","$677,487"
43 Bernard Dr,272500.0,459729.98619783757,"$272,500","$459,730"
81b Beach Rd,1660000.0,824685.378675062,"$1,660,000","$824,685"
12/39 Flinders St,653000.0,597037.3520100894,"$653,000","$597,037"
1/88 Flinders St,867000.0,824685.378675062,"$867,000","$824,685"
11 Naples Rd,1700000.0,1008436.4215361293,"$1,700,000","$1,008,436"
19 Patty St,1340000.0,1008436.4215361293,"$1,340,000","$1,008,436"
2/27 Plummer Rd,665000.0,597037.3520100894,"$665,000","$597,037"
5 Tamar Ct,995000.0,1008436.4215361293,"$995,000","$1,008,436"
2/113 Warrigal Rd,410000.0,597037.3520100894,"$410,000","$597,037"
33 Cortona Gra,647000.0,626521.2561353972,"$647,000","$626,521"
10 Tangelo Gr,613000.0,626521.2561353972,"$613,000","$626,521"
7 Bendale Ct,572000.0,608587.9814176288,"$572,000","$608,588"
6 Canary Ct,470000.0,683280.0012639255,"$470,000","$683,280"
38 Friendship Av,601000.0,608587.9814176288,"$601,000","$608,588"
81 Romano Av,650000.0,608587.9814176288,"$650,000","$608,588"
2 Royston Cl,535000.0,608587.9814176288,"$535,000","$608,588"
3 Dalmor Av,910000.0,954678.7363340755,"$910,000","$954,679"
46 Dudley St,946000.0,954678.7363340755,"$946,000","$954,679"
1/28 Glenburnie Rd,700000.0,788733.4177864993,"$700,000","$788,733"
1/23 McGhee Av,602000.0,590135.3326811816,"$602,000","$590,135"
1/11 Orient Av,681000.0,590135.3326811816,"$681,000","$590,135"
24 Reserve Av,804000.0,954678.7363340755,"$804,000","$954,679"
48 Kenmare St,2588000.0,1541202.877232182,"$2,588,000","$1,541,203"
4 Myra Cl,830000.0,837019.1165446673,"$830,000","$837,019"
82 Argyle St,990000.0,1173233.829607686,"$990,000","$1,173,234"
22 Tennyson St,1400000.0,1173233.829607686,"$1,400,000","$1,173,234"
208/11 Central Av,490500.0,593193.4574744649,"$490,500","$593,193"
1/4 Grandview Gr,931000.0,783571.0757430292,"$931,000","$783,571"
38 Royena Rd,1000000.0,1170885.314854344,"$1,000,000","$1,170,885"
6 Anita Ct,1115000.0,1008436.4215361293,"$1,115,000","$1,008,436"
14 Francis St,1170000.0,1008436.4215361293,"$1,170,000","$1,008,436"
131 Lawrence Rd,1390000.0,1579411.3306386194,"$1,390,000","$1,579,411"
51 Huxley Av,824000.0,891407.8765647175,"$824,000","$891,408"
2 Somerset Ct,851000.0,971156.5767861675,"$851,000","$971,157"
39 Tiverton Dr,760000.0,971156.5767861675,"$760,000","$971,157"
30 Springfield Dr,480500.0,730424.6607686923,"$480,500","$730,425"
37 Alma Tce,995000.0,1112399.1348443634,"$995,000","$1,112,399"
33 Oxford St,1380000.0,1439473.2918588845,"$1,380,000","$1,439,473"
39 Cuthbert St,1350000.0,1187573.1360594635,"$1,350,000","$1,187,573"
2/55 Garnet St,820000.0,792362.8703419465,"$820,000","$792,363"
5 Gordon St,830000.0,709415.2816282146,"$830,000","$709,415"
3/6 Jasper St,410000.0,485678.97799633484,"$410,000","$485,679"
14 Somers St,467000.0,709415.2816282146,"$467,000","$709,415"
12/25 Byron St,410000.0,479977.3239237061,"$410,000","$479,977"
110/171 Flemington Rd,550000.0,677486.6573294797,"$550,000","$677,487"
2/43 Haines St,470000.0,677486.6573294797,"$470,000","$677,487"
115/150 Peel St,470000.0,677486.6573294797,"$470,000","$677,487"
99 Christmas St,1575000.0,1040539.9851232731,"$1,575,000","$1,040,540"
58 Herbert St,950000.0,1040539.9851232731,"$950,000","$1,040,540"
3 Merlin Ct,845000.0,1051020.5566116294,"$845,000","$1,051,021"
6/5 Luckie St,545000.0,637817.6611889756,"$545,000","$637,818"
1/111 Springvale Rd,602000.0,771179.2418589201,"$602,000","$771,179"
44 Devereaux St,706000.0,781696.7790511192,"$706,000","$781,697"
11 Murphy St,920000.0,1039242.3122753358,"$920,000","$1,039,242"
94 Burlington St,880000.0,1047380.1260274395,"$880,000","$1,047,380"
1/35 Stewart Rd,730000.0,869014.8407792285,"$730,000","$869,015"
27 Bewdley St,1875000.0,1442130.6022816848,"$1,875,000","$1,442,131"
22 Oakleigh Cr,1515000.0,975424.1390122084,"$1,515,000","$975,424"
5/38 Antibes St,465000.0,618015.4675859038,"$465,000","$618,015"
11 Kershaw St,1050000.0,1124102.9906949173,"$1,050,000","$1,124,103"
4/8 Laburnum St,380000.0,618015.4675859038,"$380,000","$618,015"
24 Second St,1400000.0,992392.2178857006,"$1,400,000","$992,392"
42 Warrigal Rd,2425000.0,1124102.9906949173,"$2,425,000","$1,124,103"
16 Fawkner Rd,1305000.0,884688.6236858087,"$1,305,000","$884,689"
60 Kent Rd,741000.0,794914.9998318542,"$741,000","$794,915"
4/36 Sylvan Gr,495000.0,441020.641809432,"$495,000","$441,021"
54 Wetland Dr,1063000.0,1036553.1066064095,"$1,063,000","$1,036,553"
20 Astley Cr,590000.0,625757.6843717012,"$590,000","$625,758"
255 Ross St,1820000.0,1760026.9442621877,"$1,820,000","$1,760,027"
401/216 Rouse St,420000.0,508728.2502621264,"$420,000","$508,728"
52 Packington St,1210000.0,1387794.221541304,"$1,210,000","$1,387,794"
131b Albert St,540000.0,877354.2611705228,"$540,000","$877,354"
91 Bruce St,1150000.0,1019203.6657863228,"$1,150,000","$1,019,204"
2d Edwin St,868000.0,670008.1255806735,"$868,000","$670,008"
216 Gower St,965000.0,1019203.6657863228,"$965,000","$1,019,204"
223/388 Murray Rd,422250.0,496253.7140997823,"$422,250","$496,254"
2/16 Allenby Av,542000.0,647252.397505183,"$542,000","$647,252"
4/1 Ashley St,427500.0,473841.3535009265,"$427,500","$473,841"
5 Bluebell Pl,851000.0,1023105.3506464508,"$851,000","$1,023,105"
41 Cameron St,998000.0,814508.705628087,"$998,000","$814,509"
39 Kinsale St,1030000.0,1023105.3506464508,"$1,030,000","$1,023,105"
1/33 McComas St,498000.0,740078.5527378254,"$498,000","$740,079"
1/40 McComas St,410000.0,473841.3535009265,"$410,000","$473,841"
3/36 Myrtle Gr,450000.0,473841.3535009265,"$450,000","$473,841"
4/7 Oconnor St,341000.0,302180.30477019295,"$341,000","$302,180"
14/696 Plenty Rd,270000.0,473841.3535009265,"$270,000","$473,841"
69 Powell St,900000.0,814508.705628087,"$900,000","$814,509"
305/28 Burnley St,327000.0,477445.75671154674,"$327,000","$477,446"
30 Cameron St,1474000.0,1407172.6998273735,"$1,474,000","$1,407,173"
32 Cameron St,1555000.0,1407172.6998273735,"$1,555,000","$1,407,173"
315/6 Lord St,500000.0,477445.75671154674,"$500,000","$477,446"
16/2 New St,785000.0,674955.0901173204,"$785,000","$674,955"
53/69 Palmer St,815000.0,674955.0901173204,"$815,000","$674,955"
12/104 Rowena Pde,345000.0,477445.75671154674,"$345,000","$477,446"
1/351 Maroondah Hwy,678000.0,776870.5989346001,"$678,000","$776,871"
4a Morinda St,1020000.0,850989.0105940768,"$1,020,000","$850,989"
22 Vista Av,1611000.0,978104.004004162,"$1,611,000","$978,104"
5 Hilldale Cl,862000.0,1007463.2979290365,"$862,000","$1,007,463"
8 Powrie Ct,840000.0,1007463.2979290365,"$840,000","$1,007,463"
5 Summit Cr,775000.0,1007463.2979290365,"$775,000","$1,007,463"
4/216 Warrandyte Rd,900000.0,904015.0243425692,"$900,000","$904,015"
1/23 Ruthven St,650000.0,819954.6465465936,"$650,000","$819,955"
18 Lockwood Dr,498000.0,523508.1211894783,"$498,000","$523,508"
6 The Ridge,696000.0,620261.7698140823,"$696,000","$620,262"
181 Abbott St,2225000.0,1672450.7447460417,"$2,225,000","$1,672,451"
37 Balmoral Av,1656000.0,1672450.7447460417,"$1,656,000","$1,672,451"
120 Bay Rd,1450000.0,1389144.507712736,"$1,450,000","$1,389,145"
2 Kirkwood Av,3160000.0,1874628.5784723456,"$3,160,000","$1,874,629"
31 Sandringham Rd,2200000.0,1672450.7447460417,"$2,200,000","$1,672,451"
1/104 Fortescue Av,550000.0,601488.2757459882,"$550,000","$601,488"
58 Station Rd,1330000.0,1048835.4527327078,"$1,330,000","$1,048,835"
13/182 Albert Rd,595000.0,722633.5947533436,"$595,000","$722,634"
1901/50 Albert Rd,490000.0,722633.5947533436,"$490,000","$722,634"
1/14 Arthur St,1250000.0,1163896.7467453605,"$1,250,000","$1,163,897"
308/700 Chapel St,480000.0,493129.6201564821,"$480,000","$493,130"
29 MacFarlan St,2325000.0,1149305.6457178586,"$2,325,000","$1,149,306"
